date;source;target
25/10/2007;PDSB;ATJS
01/11/2007;CENA;WIKE
23/10/2007;PDWU;CENA
15/11/2007;BBUK;CITI
08/11/2007;ABAL;LIPB
20/11/2007;PDKS;IBBK
15/11/2007;ARTG;MEGA
05/11/2007;MUAB;BUTG
10/10/2007;BMRI;BARC
28/11/2007;BBBA;MUAB
25/10/2007;MEGA;RABO
08/10/2007;BRIN;LOMA
31/10/2007;AEIB;BBBA
11/12/2007;SCBL;DEUT
06/11/2007;BNIN;PDIJ
17/12/2007;BMRI;BUMI
02/11/2007;NISP;CITI
27/11/2007;BBUK;PDJG
03/10/2007;BNIN;BSMD
05/11/2007;PDKG;SYKS
16/11/2007;IBBK;NISP
18/10/2007;HSBC;LIPB
01/10/2007;BMRI;PDWG
24/10/2007;DBSB;BMRI
15/11/2007;BBBA;SCBL
01/10/2007;CENA;PDBK
10/12/2007;BDIN;LMAN
26/11/2007;AGSS;KSEB
14/12/2007;BSSP;BRIN
14/11/2007;MASD;MEGA
07/11/2007;RIPA;BBUK
13/11/2007;MEGA;DBSB
08/10/2007;BBUK;BBIJ
22/10/2007;PINB;BMRI
07/11/2007;LIPB;MEGA
30/11/2007;BRIN;IBBK
10/12/2007;BDIP;HSBC
17/12/2007;WIKE;BUMI
12/11/2007;BNIA;CENA
30/10/2007;BNIN;PDNT
12/12/2007;ABAL;BRIN
05/12/2007;DEUT;CENA
28/11/2007;SCBL;SYAC
11/12/2007;VICT;BIDX
23/11/2007;BBBA;SCBL
18/12/2007;PDJT;SDOB
26/12/2007;EKON;ABNA
28/11/2007;BMRI;CICT
05/12/2007;INPB;BDIN
30/11/2007;CTCB;BDKI
22/11/2007;PMAS;CENA
14/12/2007;ABAL;ATJS
01/10/2007;SYBD;PDAC
10/12/2007;NUPA;BDIN
21/12/2007;BRIN;PDJT
11/10/2007;AWAN;MEGA
01/11/2007;HAGA;MEEK
22/10/2007;BRIN;PDJB
05/10/2007;BPIA;NISP
01/10/2007;CENA;PDKB
16/11/2007;PDJT;LIPB
12/12/2007;BDIN;SCBL
18/10/2007;MEGA;LIPB
19/10/2007;HSBC;DEUT
17/12/2007;MUAB;PDSB
05/11/2007;BBUK;PINB
26/10/2007;BNIN;PDJM
23/10/2007;BUMI;PINB
14/11/2007;ANTD;EKON
24/10/2007;CITI;BSDR
11/12/2007;PDJB;BMRI
04/12/2007;ARNK;BICN
30/11/2007;BRIN;BOTK
30/10/2007;NUPA;ATJS
21/11/2007;NISP;BOFA
08/10/2007;HSBC;BMRI
19/12/2007;PDJM;BMRI
21/12/2007;PDJT;ABAL
22/11/2007;BSMD;BBUK
08/10/2007;PDSU;BNIA
17/10/2007;LIPB;PDWR
16/11/2007;IBBK;HSBC
09/11/2007;CENA;HSBC
19/10/2007;BTAN;BRIN
28/11/2007;BRIN;CENA
26/12/2007;PDJT;BBBA
26/11/2007;MAYA;MASD
18/12/2007;IBBK;NUPA
09/10/2007;SYNA;BBUK
26/10/2007;PDSB;BMRI
10/10/2007;IDMO;CENA
03/12/2007;LIPB;BOFA
19/11/2007;BNIA;SUNI
04/10/2007;BIDX;BICN
21/12/2007;BRIN;ARNK
27/11/2007;CENA;BMRI
04/10/2007;BBIJ;MEDH
29/11/2007;BRIN;BMRI
20/11/2007;BTAN;BNIN
13/12/2007;PDJG;BBIJ
02/10/2007;NISP;EKON
26/10/2007;PDKB;ATJS
23/11/2007;MASD;CITI
21/12/2007;SITB;BDIN
08/10/2007;PDBK;MUAB
20/11/2007;DBSB;BBIJ
09/11/2007;BBUK;BDIN
06/12/2007;SYWS;BRIN
21/11/2007;AEIB;BBBA
10/10/2007;LMAN;BBIJ
09/11/2007;BMRI;MEGA
02/11/2007;TAPE;BBAI
11/10/2007;IBBK;LIPB
04/10/2007;HAIN;BICN
26/10/2007;BNIN;ABNA
23/10/2007;BMRI;ROYB
11/12/2007;PDJB;BBBA
01/11/2007;DEUT;BICN
24/12/2007;CTCB;CITI
12/11/2007;ARTG;CITI
01/11/2007;BBIJ;GNES
24/10/2007;MAYA;BRIN
08/10/2007;PDKB;BMRI
08/11/2007;CTCB;BNPA
25/10/2007;DEUT;PINB
29/11/2007;BRIN;HSBC
30/11/2007;BMRI;PDSB
28/11/2007;PDKT;LIPB
03/10/2007;HAGA;MEGA
18/12/2007;HVBK;CENA
23/10/2007;PDKT;BDIN
20/11/2007;MAYA;HMOB
19/11/2007;BEXI;BBBA
17/12/2007;BNIN;BSMD
07/11/2007;ATJS;ATOS
03/10/2007;BOTK;SCBL
11/12/2007;PDJB;PDIJ
02/11/2007;CENA;PDSU
02/11/2007;DBSB;OCBC
02/11/2007;BUST;CICT
11/12/2007;IBBK;BRIN
09/10/2007;CENA;ARTG
01/10/2007;BRIN;BHAG
11/12/2007;CENA;BSMD
21/11/2007;BNIN;HRDA
28/11/2007;PDML;PINB
05/10/2007;PMAS;ANTD
07/11/2007;PDKT;BBUK
28/12/2007;AWAN;BMRI
23/10/2007;BKCH;CENA
19/10/2007;BNIA;CENA
27/11/2007;BOTK;EKON
16/11/2007;BNIN;ARTG
20/11/2007;BRIN;PDLP
21/12/2007;IBBK;BARC
01/10/2007;CENA;OCBC
08/10/2007;NUPA;NISP
17/12/2007;ATJS;BBBA
18/12/2007;PDJT;BBIJ
22/11/2007;ABNA;CENA
21/11/2007;DBSB;ABNA
26/10/2007;SWBA;EKON
14/11/2007;EKON;RABO
26/12/2007;PDKS;BDIN
15/11/2007;BNIN;BBBA
24/10/2007;PDNT;CENA
05/12/2007;PDAC;PINB
04/10/2007;IBBK;ABAL
24/10/2007;ARNK;BMRI
15/11/2007;ABNA;BMRI
13/12/2007;PDNB;BMRI
01/10/2007;BMRI;CNBA
23/11/2007;CENA;PDYK
08/10/2007;CENA;KSEI
14/12/2007;BRIN;MEGA
24/12/2007;FUJI;BNIN
05/11/2007;BHAG;BICN
11/12/2007;PDML;BMRI
26/10/2007;CENA;BPIA
30/11/2007;EKON;BDIN
18/10/2007;BNIN;BUMI
28/12/2007;CENA;SITB
05/11/2007;MAYA;BSMD
30/11/2007;CENA;PDJM
09/11/2007;BNIA;BBIJ
25/10/2007;NISP;LIPB
07/11/2007;BMRI;PDKS
22/11/2007;PDJB;CENA
01/10/2007;INDI;AGTB
05/10/2007;DBSB;PDKB
11/10/2007;MEGA;PDKB
13/11/2007;OCBC;BNIA
04/10/2007;BNIA;BHAG
26/12/2007;BRIN;MUAB
31/10/2007;TAPE;BMRI
30/11/2007;ABAL;SIHB
29/10/2007;IBBK;CITI
18/12/2007;PDKT;BNIN
15/11/2007;PDSB;BNIN
31/10/2007;BBIJ;BRIN
05/12/2007;LIPB;BTAN
18/10/2007;LOMA;PINB
27/12/2007;BBUK;BMRI
28/11/2007;BBUK;HAGA
27/12/2007;PDYK;PDJG
06/11/2007;HSBC;MCOR
05/11/2007;BNIA;BMRI
10/12/2007;BNIA;PDJB
18/12/2007;PDAC;PDSB
30/10/2007;PDYK;CENA
06/12/2007;NISP;BDKI
31/10/2007;HSBC;BNIN
13/12/2007;SYRI;MUAB
17/10/2007;SCBL;HSBC
30/11/2007;AEIB;BOTK
14/11/2007;CITI;BOFA
30/11/2007;BOTK;BUMI
06/11/2007;SCBL;BMRI
19/11/2007;BMRI;KSEB
11/10/2007;BNIA;PDSU
09/10/2007;BUMI;NISP
29/10/2007;IBBK;CNBA
12/11/2007;ANZB;CENA
30/10/2007;FUJI;PINB
20/11/2007;BUTG;ATJS
26/12/2007;HSBC;CENA
17/10/2007;BICN;BBBA
03/12/2007;SUNI;PINB
26/10/2007;BRIN;DEUT
16/11/2007;SITB;BDIN
04/12/2007;OCBC;BMRI
24/12/2007;BBUK;PDJG
26/11/2007;PDRI;BBBA
30/10/2007;CENA;BMRI
02/11/2007;BNIA;CITI
23/10/2007;LIPB;CENA
17/10/2007;AGTB;CITI
05/10/2007;MASD;BNIN
18/12/2007;BMRI;MAYO
11/12/2007;BBIJ;JSAB
26/12/2007;HSBC;ABNA
09/11/2007;BBIJ;BNIA
06/12/2007;OCBC;BNIA
22/11/2007;BRIN;BSMD
09/11/2007;BBBA;YUDB
24/12/2007;ANTD;BBIJ
23/11/2007;BNIN;PDRI
24/12/2007;BRIN;PDNT
30/10/2007;IBBK;ATJS
06/12/2007;BMRI;PDAC
16/11/2007;BNIN;ATJS
19/12/2007;LIPB;BNIN
19/10/2007;PDRI;MEDH
06/12/2007;KOEX;BBBA
02/11/2007;PINB;MEDH
04/10/2007;CITI;GNES
09/10/2007;EKST;MAYA
10/12/2007;SYNA;SYBD
03/10/2007;DJAR;MEGA
04/12/2007;MUAB;SYNA
06/12/2007;BSSP;CICT
08/11/2007;AGTB;BNIN
06/11/2007;SYWS;BRIN
09/10/2007;PMAS;PINB
05/11/2007;SCBL;BSDR
01/11/2007;DEUT;AEIB
01/11/2007;BUMI;BRIN
08/10/2007;PDKG;BMRI
01/11/2007;LIPB;SCBL
15/11/2007;NISP;SUNI
10/10/2007;NISP;BBUK
13/11/2007;BMRI;HAGA
14/11/2007;PDKB;BDIN
30/11/2007;CENA;BSDR
10/12/2007;PDJT;BBUK
18/10/2007;ANZB;LIPB
28/12/2007;BDIN;PDJB
05/10/2007;BDIP;AWAN
08/11/2007;BMRI;CNBA
25/10/2007;BOFA;CITI
09/10/2007;BOTK;BMRI
04/10/2007;ATJS;EKST
02/10/2007;CENA;ARTG
08/11/2007;VICT;PDKT
09/11/2007;BNIA;CNBA
25/10/2007;BHAG;PINB
14/11/2007;BNIN;PDKT
11/10/2007;AEIB;SCBL
12/12/2007;BPIA;FUJI
28/11/2007;BUMI;PINB
09/10/2007;MEEK;BMRI
05/11/2007;NUPA;IBBK
06/11/2007;BNIA;CENA
28/12/2007;ATJS;PDNT
19/12/2007;BDIN;SCBL
02/10/2007;BBUK;DBSB
29/11/2007;BNIA;NISP
26/12/2007;SYKB;PINB
04/10/2007;BMRI;RABO
02/11/2007;DBSB;BNIN
27/12/2007;PDJB;BDKI
02/11/2007;BUMI;BRIN
25/10/2007;SCBL;CITI
10/12/2007;GNES;KSEB
05/12/2007;PDKT;PDJB
03/10/2007;BNIA;BBAI
18/10/2007;ABNA;CHAS
29/10/2007;NUPA;CITI
03/10/2007;PDWR;PDJT
16/11/2007;OCBC;EKON
18/10/2007;CITI;SUNI
23/11/2007;SWBA;ATJS
19/11/2007;BTAN;CICT
13/12/2007;CHAS;CENA
18/10/2007;SITB;CICT
07/12/2007;PINB;ATJS
02/10/2007;PDJB;BRIN
26/11/2007;BRIN;HRDA
03/12/2007;FUJI;SCBL
09/11/2007;PDKS;PDKG
31/10/2007;CTCB;CENA
26/12/2007;FAMA;BNIA
06/11/2007;SYNA;BMRI
06/11/2007;BPIA;BDIN
19/12/2007;ATJS;PDWR
13/11/2007;BBBA;PINB
27/11/2007;BMRI;FUJI
04/12/2007;BDKI;PDJT
12/12/2007;BNIN;PDIJ
26/12/2007;CENA;SYDK
30/11/2007;BRIN;LIPB
03/10/2007;BNIN;BMRI
04/12/2007;CENA;ABAL
20/11/2007;OCBC;BBIJ
20/11/2007;BMRI;EKON
21/11/2007;ROYB;HAGA
09/11/2007;DBSB;BMRI
05/11/2007;HSBC;LIPB
01/11/2007;ABNA;BNPA
12/12/2007;BBUK;CITI
05/11/2007;DEUT;BMRI
17/10/2007;CITI;BDIN
14/11/2007;LIPB;PDAC
02/11/2007;IBBK;VICT
30/10/2007;LIPB;BHAG
06/11/2007;CENA;BSMD
03/10/2007;CICT;GNES
12/11/2007;BRIN;CENA
28/11/2007;IBBK;JSAB
19/11/2007;CHAS;BBIJ
28/12/2007;BMRI;HAIN
26/10/2007;BEXI;BMRI
14/12/2007;SCBL;PDAC
12/12/2007;HAGA;RABO
05/10/2007;IBBK;MEGA
30/10/2007;WIKE;CENA
28/11/2007;MEGA;CENA
28/12/2007;BMRI;MAYA
18/10/2007;BDIN;EKON
13/12/2007;BBBA;ABAL
30/11/2007;BNIN;CENA
29/11/2007;BOTK;SUNI
25/10/2007;DEUT;RABO
13/11/2007;HSBC;CENA
02/10/2007;PDJB;NUPA
23/11/2007;BNIN;BTAN
10/12/2007;BBAI;PINB
19/12/2007;BRIN;BHAG
10/12/2007;BDIN;FAMA
28/11/2007;LIPB;BCIA
27/11/2007;BNIN;SYAC
14/11/2007;BNIN;MUAB
03/10/2007;CENA;IBBK
08/10/2007;ATJS;BSDR
18/12/2007;BSSP;LIPB
12/11/2007;EKON;HVBK
08/11/2007;BICN;ARNK
21/11/2007;PDRI;SYRI
26/12/2007;ARTG;BTAN
29/10/2007;BMRI;BPIA
09/11/2007;PDNB;CENA
24/10/2007;BMRI;BEXI
08/11/2007;NISP;CENA
28/12/2007;BOTK;CENA
03/10/2007;BRIN;IBBK
03/12/2007;LIPB;MEEK
27/12/2007;CENA;BNIA
09/11/2007;BBBA;MAYA
14/12/2007;DBSB;AGSS
09/10/2007;BNIN;NISP
10/10/2007;HVBK;SCBL
01/10/2007;BOTK;HSBC
13/11/2007;CENA;LIPB
24/10/2007;BBBA;DEUT
07/11/2007;PDKG;BRIN
19/12/2007;PDWR;MEGA
17/10/2007;BICN;ROYB
10/10/2007;AEIB;BKKB
04/12/2007;DEUT;BICN
12/11/2007;BNIA;LIPB
10/10/2007;BBIJ;PINB
26/11/2007;JSAB;PINB
02/10/2007;BSSP;PDJB
20/11/2007;BMRI;IBBK
26/11/2007;BBUK;SDOB
29/11/2007;BDIN;BSSP
19/11/2007;PDJM;PDSB
04/12/2007;BMRI;HSBC
21/12/2007;BMRI;PDWG
04/10/2007;BNIN;IBBK
29/11/2007;EKON;BBIJ
30/10/2007;CENA;MEGA
07/12/2007;BNIN;BICN
13/11/2007;ARTG;SITB
01/10/2007;PDNB;BNIN
07/12/2007;BCIA;BBBA
06/12/2007;BDIN;PDSU
06/12/2007;NISP;CENA
28/12/2007;PINB;BTAN
10/10/2007;SUNI;MEGA
05/12/2007;DEUT;CENA
20/11/2007;MASD;ANTD
01/10/2007;CITI;HSBC
12/11/2007;ANTD;EKON
07/12/2007;ABAL;BRIN
28/12/2007;LIPB;AGSS
29/10/2007;IBBK;ABNA
08/11/2007;LIPB;CITI
28/11/2007;DEUT;BMRI
29/10/2007;BNIN;PDNT
12/12/2007;PINB;MEGA
12/11/2007;AGTB;BBIJ
16/11/2007;PDJB;BRIN
05/12/2007;DBSB;BBBA
15/11/2007;BRIN;PDJT
11/12/2007;BEXI;BBIJ
05/11/2007;CENA;CICT
14/11/2007;EKON;PINB
13/12/2007;BRIN;CHAS
15/11/2007;BRIN;EKON
18/10/2007;BBBA;BDKI
23/11/2007;CHAS;HSBC
19/12/2007;DEUT;SCBL
10/12/2007;BRIN;MASD
17/10/2007;CENA;NUPA
01/10/2007;BNIN;CITI
01/11/2007;BRIN;BSMD
12/11/2007;ARTG;EKST
17/12/2007;PINB;BTAN
15/11/2007;SITB;VICT
04/10/2007;BBBA;SYJB
04/12/2007;BNIA;BUMI
06/11/2007;ARNK;NISP
09/10/2007;BMRI;BBBA
12/11/2007;BBIJ;CENA
17/10/2007;MAYA;CICT
08/11/2007;PDKB;PINB
08/10/2007;BNIA;BPIA
06/12/2007;PDKS;PDSU
17/10/2007;IBBK;BNIN
30/11/2007;BSMD;DEUT
18/12/2007;BDIN;BBIJ
29/10/2007;LIPB;PMAS
31/10/2007;BBUK;DEUT
04/10/2007;HSBC;CITI
27/12/2007;ARNK;BNIA
30/10/2007;SUNI;BNIA
09/11/2007;MEGA;MUAB
05/10/2007;BICN;BMRI
04/12/2007;PDKS;BMRI
19/12/2007;CENA;BMRI
17/12/2007;BRIN;PDML
28/12/2007;BNIN;SYBB
13/11/2007;MEGA;PDKS
05/12/2007;MUAB;SYKT
14/12/2007;BICN;RABO
24/12/2007;PDSU;CICT
13/11/2007;AGTB;NISP
03/10/2007;SYWS;BMRI
28/11/2007;IBBK;MEGA
18/10/2007;BSSP;BTAN
15/11/2007;CENA;ANZB
27/12/2007;BDIN;BARC
31/10/2007;MEDH;LIPB
01/11/2007;BNIN;YUDB
18/12/2007;NUPA;ARTG
11/10/2007;MEDH;BDIN
16/11/2007;BDIN;BBBA
08/11/2007;BRIN;PDJB
12/12/2007;ABAL;ATJS
21/11/2007;BDIN;DEUT
25/10/2007;BRIN;DJAR
05/11/2007;BMRI;CENA
20/11/2007;BMRI;ATJS
22/11/2007;BRIN;SYJB
13/12/2007;SITB;IBBK
25/10/2007;ANZB;CITI
18/12/2007;BSMD;PDJB
19/10/2007;MEGA;CENA
17/12/2007;BRIN;PDKG
28/11/2007;EKON;TAPE
05/11/2007;BRIN;CHAS
01/11/2007;BBUK;DEUT
22/10/2007;MEEK;LIPB
02/10/2007;MCOR;OCBC
03/10/2007;DEUT;WIKE
18/12/2007;BUMI;BDIN
06/11/2007;ABNA;CITI
28/11/2007;PDSB;BEXI
11/10/2007;NISP;BNPA
21/11/2007;GNES;BDIN
29/10/2007;ABNA;LIPB
21/12/2007;EKON;BRIN
17/10/2007;PDNB;CENA
19/11/2007;BDIN;TAPE
30/11/2007;CENA;BOTK
15/11/2007;MUAB;BBUK
27/12/2007;LIPB;BBBA
27/11/2007;SCBL;ANZB
03/10/2007;BBIJ;BMRI
21/12/2007;DBSB;SUNI
08/10/2007;SYBB;CENA
07/12/2007;BBIJ;BNIN
22/10/2007;BRIN;PDWU
24/12/2007;CENA;HSBC
30/11/2007;HRDA;NUPA
10/10/2007;SCBL;BOTK
11/10/2007;BNIN;FUJI
26/11/2007;BICN;CITI
18/12/2007;INDI;KSEB
07/11/2007;MAYO;LIPB
24/10/2007;CHAS;BBBA
09/11/2007;PINB;EKST
07/11/2007;BNIA;PDJB
08/11/2007;BDKI;BBAI
11/10/2007;BUST;VICT
07/11/2007;LIPB;RABO
01/10/2007;BMRI;CHAS
28/11/2007;SCBL;LIPB
13/11/2007;BSDR;ATJS
18/12/2007;LIPB;BBAI
10/12/2007;MEGA;MAYA
30/10/2007;SCBL;HSBC
29/11/2007;TAPE;PDJG
19/11/2007;PDWG;MEGA
18/12/2007;PINB;BBUK
10/12/2007;PINB;CENA
14/12/2007;AGTB;PDJB
07/12/2007;FUJI;MASD
27/11/2007;BHAG;NUPA
31/10/2007;MEGA;BBAI
17/10/2007;ANZB;BNIN
19/11/2007;BRIN;PDKS
11/12/2007;CNBA;BBIJ
04/10/2007;SYBT;BNIA
25/10/2007;ARTG;EKON
06/11/2007;PDSU;MEGA
27/12/2007;ABNA;CENA
19/12/2007;HSBC;BICN
25/10/2007;BOTK;CHAS
28/12/2007;CENA;PDJG
14/12/2007;IBBK;NISP
10/10/2007;AGTB;BBUK
28/12/2007;BMRI;DEUT
28/12/2007;BSMD;BRIN
12/11/2007;BUMI;CENA
12/11/2007;BDIN;HRDA
06/11/2007;BSMD;PINB
29/11/2007;MEDH;SCBL
25/10/2007;BBIJ;GNES
24/12/2007;HAGA;ATJS
02/10/2007;DBSB;BTAN
12/12/2007;SYJB;BBUK
11/12/2007;HSBC;CITI
26/12/2007;BNIA;BNIN
03/10/2007;HAGA;SITB
25/10/2007;BDIP;HSBC
14/12/2007;NISP;EKON
18/10/2007;MAYA;MEGA
29/10/2007;BNIN;BUTG
28/11/2007;MEDH;DEUT
06/11/2007;NISP;HAIN
17/12/2007;SYDK;BNIN
01/11/2007;BNIN;BDIN
07/11/2007;SCBL;CITI
12/12/2007;BMRI;BSMD
31/10/2007;BDIN;BBBA
17/12/2007;TAPE;BBBA
13/11/2007;ANZB;BDIN
11/12/2007;BMRI;MASD
31/10/2007;DBSB;ANZB
22/11/2007;PDYK;BRIN
20/11/2007;MEGA;IBBK
03/12/2007;BNIA;BBIJ
13/11/2007;DEUT;CHAS
27/12/2007;SYWS;CENA
11/10/2007;NISP;CENA
28/12/2007;BMRI;PINB
30/11/2007;SYWS;BDIN
26/10/2007;CENA;CITI
16/11/2007;HSBC;OCBC
06/11/2007;PDSB;BDKI
07/12/2007;BSSP;BMRI
24/10/2007;BBAI;BNIN
23/11/2007;CENA;BDIN
09/10/2007;EKON;PDAC
06/12/2007;TAPE;BBUK
17/12/2007;NISP;BRIN
27/11/2007;BIDX;LIPB
26/10/2007;PDKS;BNIN
01/10/2007;CHAS;SUNI
07/12/2007;BSMD;BNIA
19/11/2007;PDJG;MEGA
19/12/2007;DEUT;HRDA
19/11/2007;PDRI;PDSU
12/12/2007;NISP;BNIN
04/12/2007;BSDR;LIPB
22/11/2007;HRDA;GNES
05/11/2007;CNBA;PINB
07/11/2007;BBIJ;ARNK
13/12/2007;PDYK;BNIA
09/11/2007;BNIN;ANZB
03/10/2007;BSSP;BRIN
05/10/2007;PDSU;MEDH
26/10/2007;HVBK;BNIN
04/12/2007;EKON;CICT
05/11/2007;LIPB;ABNA
07/11/2007;MEDH;EKST
04/12/2007;BRIN;SWBA
20/11/2007;LIPB;MEGA
19/12/2007;ARTG;NISP
23/11/2007;HAIN;ARNK
14/12/2007;BNIN;BDIN
17/10/2007;HSBC;CITI
07/12/2007;IBBK;CTCB
17/10/2007;IBBK;MEGA
27/11/2007;PDLP;BDIN
19/11/2007;PDKT;BRIN
30/10/2007;BDIN;BNIN
18/10/2007;DEUT;HSBC
10/12/2007;BMRI;DBSB
18/10/2007;IBBK;NISP
27/12/2007;VICT;BBIJ
28/11/2007;BIDX;NISP
15/11/2007;IBBK;PDJB
12/12/2007;ABAL;BBUK
19/10/2007;BMRI;SWBA
19/12/2007;BBBA;CNBA
29/11/2007;SUNI;BOTK
16/11/2007;ANZB;NISP
15/11/2007;BBIJ;YUDB
20/11/2007;BICN;ARTG
30/10/2007;BBUK;HSBC
12/12/2007;CITI;SYRI
10/12/2007;CITI;BNIA
26/12/2007;BBIJ;BSDR
14/11/2007;HVBK;LIPB
21/12/2007;NISP;MEGA
19/10/2007;YUDB;MUAB
26/10/2007;LIPB;CTCB
14/11/2007;BBIJ;CENA
26/11/2007;BMRI;SYBT
15/11/2007;EKST;BDIP
30/10/2007;AGTB;ATJS
10/10/2007;SITB;CENA
28/12/2007;BMRI;PDJM
13/11/2007;SYKS;BBBA
20/11/2007;BUMI;VICT
27/12/2007;MEGA;CENA
14/11/2007;MEGA;BMRI
22/11/2007;BTAN;NISP
21/11/2007;AWAN;BUMI
01/11/2007;LIPB;DBSB
21/11/2007;ABNA;OCBC
10/10/2007;BNIA;MEDH
01/11/2007;MEDH;BMRI
15/11/2007;EKON;PDSU
11/10/2007;EKON;BBAI
19/12/2007;BMRI;SYBD
21/12/2007;PDSU;DBSB
24/10/2007;BBIJ;GNES
03/12/2007;PDIJ;ATJS
21/12/2007;PDBK;PDAC
06/11/2007;BNIA;SCBL
24/12/2007;PDIJ;BDIN
28/11/2007;WIKE;BNIN
10/12/2007;SCBL;MEGA
28/11/2007;PDRI;EKON
06/12/2007;EKON;ABNA
22/11/2007;BICN;LIPB
10/12/2007;BHAG;GNES
03/12/2007;OCBC;IBBK
07/12/2007;ABAL;BNIN
03/12/2007;BDKI;HRDA
29/11/2007;BOTK;MEGA
30/10/2007;LIPB;MEGA
13/12/2007;BNIA;BICN
03/10/2007;NISP;EKON
07/12/2007;VICT;BBIJ
13/11/2007;HNBN;LIPB
17/12/2007;IBBK;PDWG
30/10/2007;PDLP;BMRI
10/10/2007;ANTD;BBIJ
28/12/2007;ANTD;VICT
13/11/2007;BRIN;BSSP
16/11/2007;PDJM;IBBK
03/12/2007;BDIN;DEUT
03/12/2007;MASB;EKON
16/11/2007;PDKG;BSMD
20/11/2007;PDJB;PINB
27/12/2007;BMRI;SYBB
11/10/2007;LOMA;IBBK
03/10/2007;BNIN;CENA
23/10/2007;CENA;MUAB
05/11/2007;BSMD;CITI
03/12/2007;LIPB;BUST
23/10/2007;HAIN;BDIN
02/10/2007;SCBL;GNES
06/11/2007;BMRI;BBIJ
23/11/2007;BHAG;BICN
21/12/2007;BDIN;PDJM
03/10/2007;SCBL;BUMI
26/10/2007;HSBC;BOTK
24/10/2007;HSBC;LIPB
16/11/2007;BDIN;PDSB
27/11/2007;PINB;ABNA
07/12/2007;HAGA;MASB
16/11/2007;BDIP;DEUT
06/12/2007;PDSU;PDBK
13/11/2007;MEGA;NUPA
26/11/2007;NISP;BOTK
24/12/2007;DEUT;BBIJ
07/11/2007;BNIN;ABNA
08/11/2007;BRIN;CENA
01/10/2007;BMRI;EKST
29/10/2007;NUPA;CENA
03/10/2007;BNIA;BBIJ
12/11/2007;PDIJ;IBBK
19/10/2007;BRIN;BNIN
06/12/2007;BRIN;PDBK
03/10/2007;BRIN;BMRI
26/12/2007;PDKT;LIPB
14/11/2007;SCBL;CHAS
30/11/2007;BMRI;MEDH
06/11/2007;MEGA;BOTK
10/12/2007;BMRI;IDMO
20/11/2007;BBBA;PDJB
24/10/2007;MUAB;IBBK
19/12/2007;BNIN;BTAN
13/11/2007;BNIN;CENA
23/10/2007;TAPE;LIPB
10/12/2007;HRDA;SCBL
17/12/2007;CTCB;PINB
02/11/2007;SITB;DBSB
06/11/2007;PINB;DBSB
05/10/2007;BDIN;CENA
23/10/2007;GNES;BKKB
11/12/2007;SYWS;PDSB
20/11/2007;MAYA;CICT
29/10/2007;OCBC;BUMI
20/11/2007;LOMA;NISP
02/11/2007;BRIN;PDKB
07/12/2007;IBBK;BNIA
21/12/2007;IBBK;CITI
10/12/2007;NUPA;BDIN
03/12/2007;BRIN;IBBK
04/10/2007;BDIP;BNIA
26/10/2007;MUAB;EKST
09/10/2007;BBUK;PDKB
11/10/2007;BSMD;CITI
25/10/2007;BKKB;BBBA
03/12/2007;PDJB;BTAN
20/11/2007;BMRI;BDIN
09/10/2007;CENA;OCBC
11/12/2007;BNIN;IBBK
18/10/2007;PDJB;BBUK
17/12/2007;BNIA;FUJI
08/10/2007;PDYK;BBBA
05/10/2007;BBAI;BMRI
27/12/2007;BNIN;PDRI
02/11/2007;LIPB;VICT
03/12/2007;BNIN;HSBC
15/11/2007;ABNA;BBIJ
21/12/2007;BIDX;CITI
24/10/2007;SWBA;LIPB
20/11/2007;MASB;CENA
22/11/2007;PINB;ANZB
14/11/2007;PINB;ATJS
27/12/2007;ABNA;BBIJ
07/11/2007;PDJB;BDIN
01/11/2007;BBUK;BMRI
30/11/2007;DEUT;ARNK
29/11/2007;CITI;CHAS
12/12/2007;BBBA;HSBC
17/12/2007;SCBL;CENA
13/11/2007;BBUK;NISP
28/11/2007;VICT;MGAB
27/12/2007;CENA;SITB
19/12/2007;PDLP;EKON
09/11/2007;OCBC;BUMI
04/12/2007;PDJB;BSMD
03/12/2007;CTCB;BRIN
11/12/2007;BICN;BNIA
23/11/2007;BOFA;BMRI
27/11/2007;PDJM;PINB
26/10/2007;BRIN;PDRI
09/11/2007;SYWS;BBBA
26/10/2007;CENA;IBBK
02/11/2007;BNIA;ATJS
26/12/2007;BMRI;JSAB
20/11/2007;OCBC;BMRI
31/10/2007;CENA;KSEI
29/11/2007;SCBL;CITI
06/12/2007;BRIN;BMRI
03/10/2007;BNIN;PDKT
11/10/2007;HSBC;BBUK
28/12/2007;AWAN;BMRI
25/10/2007;ATJS;PDKB
29/10/2007;BBBA;NUPA
27/11/2007;CITI;DEUT
21/12/2007;BDIN;PDJG
01/11/2007;BBBA;PDSB
19/12/2007;CENA;SCBL
04/10/2007;PDJB;BSDR
05/11/2007;BNIN;FAMA
14/11/2007;AWAN;BMRI
30/11/2007;BNIN;HAGA
07/11/2007;BTAN;SITB
31/10/2007;RABO;OCBC
20/11/2007;PDSU;PDBK
29/10/2007;BNIN;BICN
04/12/2007;LIPB;DBSB
23/10/2007;PDWU;BRIN
19/11/2007;PINB;NISP
05/10/2007;SUNI;NISP
04/10/2007;CHAS;IBBK
17/10/2007;OCBC;MEGA
10/10/2007;LIPB;BOTK
01/11/2007;PINB;HSBC
12/12/2007;BNIN;PDJB
